331,1052,475,349
1137,645,98,849
1174,187,491,166
214,368,11,517
84,1048,272,1479
204,627,382,17
1376,862,295,526
260,548,535,317
526,316,519,269
31,1348,1108,255
172,28,687,1354
1193,1411,1225,311
1420,837,1323,760
914,72,932,1069
171,1039,1076,1161
1320,147,1143,659
938,2,1398,860
1091,561,1279,224
1139,653,73,1015
944,1268,477,1410
1053,826,1315,539
1075,1390,397,944
1080,378,520,919
712,855,810,627
1095,660,608,988
13,292,1291,226
507,1068,214,204
878,1121,468,1121
814,259,1056,1008
132,1034,763,550
193,577,1337,103
326,922,1200,1189
1294,1263,146,1332
606,1447,2,1139
984,455,322,1480
385,1322,1316,483
894,1152,660,889
892,925,43,1097
1361,1476,651,118
892,719,1329,575
1197,1070,827,921
52,390,1206,1134
385,1085,1338,163
242,779,1373,888
921,1297,142,875
222,439,565,559
1183,259,773,828
583,190,231,563
1127,1349,1279,1075
1338,824,690,1168
464,845,860,1208
731,692,1091,696
364,544,164,925
1416,1390,327,967
431,1289,599,710
683,28,1110,1317
385,1041,1437,676
911,183,1278,761
838,1441,225,1071
1095,1267,295,874
1210,985,782,25
1115,842,338,629
1299,649,613,128
1064,843,268,1236
430,239,1228,1093
732,1401,828,1256
759,1246,713,1087
1131,1318,475,856
1115,937,452,1288
1070,871,687,1160
680,1367,269,147
237,316,198,443
295,1281,124,1357
879,1179,310,1032
816,1238,422,917
878,782,1306,1072
980,227,591,365
294,510,65,1450
564,304,11,1161
147,476,1225,1374
1442,401,1154,955
1195,840,596,576
1149,289,516,1354
1174,878,1014,92
1134,374,1436,962
1029,552,1070,1232
653,593,1257,172
1229,168,1234,1281
1260,409,618,112
534,420,1132,977
755,551,807,982
966,935,400,1091
213,745,992,1138
611,354,1027,634
1263,407,689,1103
1147,786,199,113
1041,644,406,929
718,1068,1320,1068
1253,412,342,397
1393,483,1255,1462
157,702,436,656
1459,526,23,435
194,1163,1065,1249
1183,1043,159,618
793,222,1201,581
14,320,1450,1020
1443,358,409,1049
200,479,332,1187
741,743,867,108
254,922,792,502
1356,1359,1185,327
1382,882,1238,575
77,1162,262,722
763,1132,412,1429
522,857,1375,1296
405,206,887,955
972,1095,1,90
665,1204,760,775
1259,1052,301,183
521,1364,512,31
1467,890,711,1200
490,738,619,553
876,1397,1198,693
1218,1399,622,1344
34,805,13,95
696,618,773,566
1403,26,81,318
475,352,1474,1174
678,812,152,1261
952,941,340,504
1395,375,519,1044
1249,269,554,959
20,843,814,1017
142,920,538,1073
1263,742,781,644
1027,1251,316,443
1498,760,1031,1472
1115,91,1322,429
1393,1175,108,1443
1448,1108,1048,1018
1209,970,924,1017
1427,918,1210,406
1179,1434,1011,369
1028,1275,1464,1372
1297,769,1404,1343
56,242,730,1499
460,648,543,1072
1420,1195,112,878
624,892,1414,1077
796,326,737,243
1271,1063,362,831
1260,579,431,416
1383,1275,1234,1457
836,135,546,1129
1441,1356,668,1125
1338,518,470,1319
830,315,315,170
1244,164,1121,290
1168,975,135,659
868,45,1118,197
1338,1421,1276,259
254,1271,35,1147
1412,550,304,878
681,619,434,244
276,1188,1462,1133
78,1282,1282,36
1443,367,694,1387
1374,620,396,343
1154,32,736,162
476,1078,1227,1288
500,1264,533,1075
995,63,535,1164
280,707,383,345
637,212,134,1377
806,1125,775,13
832,390,720,859
20,912,683,873
361,1126,332,85
589,457,1163,42
552,230,827,1450
1093,55,198,1002
16,1472,626,266
257,1270,693,1385
1257,629,245,1275
1493,463,1487,919
510,1498,1393,1457
677,225,1325,936
188,125,197,1015
1494,799,31,1421
215,279,300,31
872,67,232,777
116,596,111,1008
14,230,295,104
588,353,828,991
127,367,1452,137
813,1015,1109,562
1408,162,1081,252
454,643,427,1117
213,1425,66,1271
1361,599,417,1128
829,616,596,308
495,835,267,963
127,467,62,582
365,133,1111,941
370,927,1244,424
24,1468,1013,1226
222,892,726,526
980,254,818,984
1173,205,801,901
863,1368,1213,278
386,773,761,1319
1276,592,1383,861
49,569,172,395
1478,444,1494,270
1007,1238,938,401
1154,850,156,664
421,1071,957,1413
712,685,1357,1181
1474,785,312,1286
1121,1437,1257,384
52,100,641,1387
1359,1324,1076,549
515,654,1403,73
437,612,1123,1258
836,1253,240,554
377,1000,874,920
749,30,7,416
449,218,1329,555
731,1411,810,1171
744,180,696,1380
562,427,252,1419
1427,635,934,636
883,92,437,121
804,423,1109,1380
1110,923,518,585
1296,408,1375,1154
211,756,1126,1266
837,236,933,23
457,1408,733,1353
1259,1257,941,169
111,657,628,603
610,126,74,1303
475,1491,951,991
1166,780,1084,803
1369,645,1273,608
1324,638,823,358
388,134,953,604
361,159,1485,1228
1235,235,1105,650
1447,592,1350,1107
224,1104,755,1057
1060,146,240,255
1022,734,513,790
0,1334,1389,252
217,66,776,487
581,341,398,871
28,981,1091,568
52,1386,708,912
1245,425,718,1316
799,1065,676,1280
203,1397,66,241
945,1488,29,767
561,1286,342,757
933,442,539,314
1304,1058,936,1319
1242,1380,1266,136
643,786,124,1161
1379,570,386,776
1132,574,789,431
1042,1330,1121,851
1159,1495,1477,984
1499,46,539,312
410,869,558,676
860,596,1080,1307
310,545,218,352
985,708,896,379
1079,1092,666,840
1383,1229,1020,843
233,30,1117,702
262,1464,886,1312
416,984,248,348
1337,1385,1230,305
56,1029,86,387
508,423,1318,666
1369,317,477,1380
1017,686,1216,119
26,1238,1477,199
236,301,10,603
115,874,1331,1138
536,1147,295,1320
334,1388,1361,455
1058,839,1213,1188
206,3,839,1208
172,1184,701,834
1403,944,224,898
449,1066,1248,1056
1461,1088,1234,1456
591,306,1114,970
497,1377,1144,926
290,646,1436,305
82,813,704,1445
1453,749,944,1098
837,1337,1355,396
137,374,1364,885
1128,105,948,628
1183,907,359,1488
739,214,1182,94
440,715,303,824
527,243,682,59
490,560,88,122
667,785,1438,836
1450,949,350,1331
792,1155,1,576
902,1177,1223,968
1244,1083,800,414
703,807,1138,529
1217,1495,1415,608
180,1395,235,281
1362,1224,270,543
526,1120,1257,1066
1383,48,699,561
58,1147,1360,146
978,849,1064,400
486,232,1224,977
136,677,706,820
490,336,644,1045
163,493,103,79
851,780,880,177
629,565,578,28
435,479,1446,355
808,505,1088,978
635,257,896,1092
242,754,420,499
1053,517,973,1316
291,1377,673,111
331,413,1180,1185
1268,895,852,1382
1382,647,1079,963
862,1151,670,849
735,1466,924,285
930,177,607,22
429,500,483,375
1434,1249,952,2
58,479,402,1369
131,1267,95,376
73,776,365,1062
266,623,913,708
1477,536,125,1095
154,580,949,1284
487,1436,784,799
157,392,313,1231
797,617,1195,121
1297,1138,1184,438
1107,94,555,340
1258,770,1375,796
1111,624,1258,813
731,341,657,531
1044,1371,534,851
339,1147,643,641
425,945,225,220
284,1447,343,933
248,261,425,1487
1111,1293,863,139
174,1257,69,226
805,192,1098,209
561,667,606,403
1197,523,514,1444
1192,1225,381,289
1122,122,70,121
452,361,474,2
1209,1168,131,35
1376,819,187,125
549,164,128,54
191,359,1473,5
932,1460,974,1244
129,6,880,713
986,692,111,878
744,484,287,929
737,442,508,946
401,1330,1274,637
1231,716,834,196
969,837,667,641
843,710,997,1401
120,1135,1335,695
276,1485,1242,1163
1322,1391,352,1056
767,755,909,953
606,1152,860,547
361,831,1094,1497
1254,893,476,167
419,449,1006,578
780,668,529,788
122,295,1148,753
872,441,427,88
880,510,607,609
39,245,898,1405
697,1355,986,385
118,48,875,1051
379,1344,871,1391
405,375,1128,1000
305,898,858,587
1071,469,317,1055
1427,725,208,286
1329,1218,1435,545
1390,837,708,870
938,1221,196,609
221,1329,448,1033
1460,747,1062,1239
96,798,714,1086
139,1498,524,277
1310,50,513,458
603,666,455,1471
173,1288,558,1050
486,1133,1022,684
99,273,489,98
119,692,827,559
631,150,640,926
320,315,1027,496
553,373,1092,434
902,356,356,1038
1111,1037,273,9
657,915,1103,442
927,454,179,118
580,1318,55,1149
328,1114,924,1262
723,1483,244,313
587,580,244,1196
1010,475,1056,402
642,1200,1160,1002
899,1360,991,449
1225,178,608,1304
1471,279,60,1112
146,298,659,1391
1430,814,803,1158
62,1207,1489,590
894,565,1026,226
887,1393,927,506
957,961,1345,1481
1153,1399,882,1336
922,828,389,459
102,776,657,367
769,431,1048,243
70,1149,1439,52
595,651,390,660
790,1447,261,469
683,1215,757,1264
622,454,542,1020
1080,1038,5,185
1207,909,788,521
58,289,1496,39
911,1047,778,740
129,967,720,615
1192,1432,1360,484
1401,1281,383,134
775,1265,761,1306
1156,636,596,495
1212,937,619,636
749,306,500,778
660,1299,1148,182
1458,559,504,1111
1292,1452,1089,845
85,1359,1385,128
291,445,1113,1340
513,1314,948,1202
498,27,171,1202
432,962,1055,915
764,1405,541,600
831,1459,383,1205
600,1210,20,1251
1350,73,1437,198
1490,685,730,714
1440,190,513,120
782,1173,102,966
622,1292,711,1368
1126,769,1353,842
1275,689,829,1245
756,1233,945,1101
957,411,1088,1336
398,994,568,927
732,1440,656,181
1234,692,285,445
1221,81,1150,1460
1418,1295,74,104
83,631,578,8
972,372,1115,872
651,1158,297,316
602,858,1111,1043
1264,185,225,1245
1017,56,867,270
339,272,454,1455
1277,708,638,66
1193,294,54,1166
114,1066,1231,491
794,760,429,590
1472,946,1108,1470
605,253,969,34
1227,1208,745,828
1330,873,1169,198
1258,1333,746,574
439,1461,1272,1360
194,159,344,335
1232,257,422,491
1000,1495,787,876
645,1281,805,1083
301,103,312,712
347,1358,771,566
223,501,1500,332
116,595,107,1081
1366,63,319,488
507,1377,872,1144
482,341,261,523
806,771,430,1213
1247,507,1264,63
1351,957,1174,152
1231,1263,651,857
1064,1119,324,1020
1400,115,1401,1295
1180,40,270,1369
348,1106,363,162
1294,748,247,163
1405,1448,297,1165
103,869,1083,128
4,563,1330,616
601,739,840,365
295,479,341,775
587,341,32,186
134,431,121,894
619,71,561,62
1056,185,1190,263
335,584,361,662
267,331,57,1268
364,86,916,633
391,559,43,766
1008,378,229,59
674,878,460,484
919,1282,1039,1391
1455,84,625,833
1146,916,442,1130
935,512,405,37
919,761,730,1448
604,955,1269,1080
649,1245,1385,242
1103,1343,1042,1177
1001,782,14,1318
1119,1062,162,1093
671,775,1101,747
370,485,122,1291
1093,950,1151,1432
124,1179,431,1472
453,582,938,141
163,992,1482,157
524,269,1269,1442
1229,993,761,907
803,711,679,748
1385,939,1138,795
30,745,1349,621
194,1067,523,338
1190,780,96,1207
347,197,1010,857
407,1085,423,1054
235,209,16,280
274,749,303,1046
1437,184,960,1339
1367,637,837,1145
1482,627,511,147
1017,1232,942,1129
375,1491,480,1500
837,1281,498,231
1400,673,264,311
882,1251,467,20
664,555,557,433
1324,1069,967,1050
1375,807,1402,985
297,269,771,231
1432,431,820,614
532,111,51,447
309,278,1034,641
368,481,205,198
157,1282,529,508
1469,1303,835,372
1016,899,160,707
652,986,715,471
803,803,1466,1022
662,686,262,120
627,370,257,743
977,1309,192,215
50,499,466,1228
311,1240,196,325
186,559,1388,439
817,1151,1354,72
813,651,171,1406
295,662,691,297
776,1496,645,996
1056,746,1411,124
602,532,590,470
1436,881,862,483
1435,1163,334,1269
15,1464,942,834
1347,40,1296,274
1409,353,1096,1044
989,642,829,43
1311,902,703,837
909,994,4,1372
346,1395,1436,1488
155,1467,1274,977
228,168,812,1032
33,678,821,419
579,1339,195,1216
879,1402,513,1329
1154,683,1363,362
471,613,1056,622
192,1320,626,251
291,940,454,685
983,1337,1497,1170
671,636,1038,416
1105,1478,1124,576
92,573,1090,407
1159,1055,359,838
1308,758,1309,1019
29,1230,590,735
1121,703,345,1153
136,12,106,814
1199,745,309,275
410,1422,1381,1057
1451,151,311,3
1296,661,181,360
934,770,147,1213
60,954,469,1331
1204,199,979,69
967,190,69,1462
1422,672,374,105
614,1318,1162,546
432,526,517,1307
130,1226,1304,788
508,445,462,912
1089,656,607,345
981,656,69,1496
295,1012,124,98
656,633,309,1427
846,1242,1232,1473
274,367,402,153
444,1312,1210,218
469,881,1190,23
908,1314,781,496
1062,415,1104,747
503,1090,1067,769
173,810,1497,50
602,259,995,191
831,683,1308,684
54,697,370,262
609,3,1355,189
1332,1276,225,697
705,780,129,1207
550,860,1283,1046
454,1198,772,395
702,589,449,592
732,1094,1075,455
383,762,1018,142
129,297,953,1315
590,675,652,849
1492,936,82,1187
802,549,1388,566
639,1344,526,536
718,473,806,1237
554,1483,1498,1140
1398,350,671,1165
1448,471,1035,1009
308,479,16,149
8,845,1050,501
130,634,662,1218
592,1006,1170,261
1215,993,847,1247
311,934,796,931
721,1072,78,1410
45,1066,85,566
1178,1048,112,107
1463,494,1257,807
616,763,820,616
1376,779,502,242
263,55,1460,844
171,113,787,1035
307,23,1202,1306
509,918,210,1068
342,718,1402,221
617,567,762,579
913,547,365,793
1193,703,1178,394
607,875,1379,1265
611,774,577,122
568,206,983,643
869,418,685,424
625,836,1477,936
182,1336,727,113
460,502,919,833
979,559,923,348
1283,1131,368,640
898,99,1466,391
662,447,857,0
462,804,993,1407
1344,1132,117,1362
762,814,851,1268
403,1119,420,722
1018,1202,883,746
740,1129,863,219
55,40,892,313
785,614,825,1278
1277,1467,957,504
915,888,1010,855
1065,398,644,383
1128,594,730,873
786,55,178,817
946,783,949,179
828,1218,549,1128
1065,851,885,137
956,745,435,588
250,1065,309,758
276,141,953,153
1253,328,1125,932
557,1010,1415,75
1314,1243,426,891
1290,1093,1472,628
646,825,405,122
1022,478,1311,209
455,303,64,752
799,759,1187,647
277,699,1060,795
154,603,336,1047
1035,1287,616,429
686,1192,552,332
1445,339,351,189
45,902,1452,1057
1380,1107,1336,1402
680,14,1453,1078
717,36,976,1250
1284,670,1173,1386
934,638,504,338
368,199,1345,404
1291,328,1477,543
322,1451,86,717
253,644,810,661
306,1373,465,1410
627,639,975,1079
1393,99,178,1095
1197,1171,814,551
317,435,551,1110
315,1339,783,1059
553,260,676,201
1028,1172,93,161
419,871,1247,999
574,627,719,26
1177,124,1190,13
705,1248,137,1246
1098,1171,1361,991
1090,1058,37,304
34,599,1381,281
481,52,125,735
906,581,550,479
330,569,618,967
155,303,1036,1118
599,1146,678,207
364,809,1294,471
524,15,237,60
118,1024,1125,632
1134,1445,989,1051
562,1230,150,711
1020,1096,94,1348
1013,739,908,38
757,397,642,990
318,428,1127,620
232,582,1122,1349
918,744,1167,192
620,614,258,1147
936,660,954,430
1183,1197,582,1389
568,826,698,790
1050,1199,963,501
170,62,322,553
1495,780,772,877
728,757,67,915
909,936,213,610
1321,494,962,679
1497,56,1045,72
183,1475,279,840
1066,890,1337,1454
127,244,14,171
1279,465,146,927
1305,289,703,721
1498,742,1197,708
4,595,1487,335
1317,586,146,25
1261,870,30,346
865,1324,1247,682
701,57,679,608
1350,1418,1146,814
768,791,965,270
928,233,820,960
915,537,377,1235
1025,137,1028,1136
730,1436,1066,1226
425,286,1229,278
133,1042,948,613
302,574,832,721
392,12,808,1094
236,118,372,223
95,1193,145,494
464,441,373,1494
12,1369,320,244
569,506,995,556
872,1006,597,1050
1070,291,1182,1155
1103,1188,1216,200
269,333,1118,1143
1325,306,80,1110
568,1102,228,163
1381,284,1402,502
1133,1283,586,29
1296,1089,405,1340
827,1304,1143,152
967,1347,370,151
311,293,535,868
386,30,894,243
878,261,1256,417
199,71,1057,1062
1454,581,98,898
484,456,222,69
1063,43,81,768
183,695,874,1383
594,386,514,597
345,1457,1318,666
174,1033,267,1351
1288,465,221,1198
1374,1042,4,342
335,1224,789,994
261,503,1371,178
1363,1226,553,500
1272,1418,22,909
611,442,675,473
1110,1212,1105,184
60,1397,590,534
137,295,348,423
802,347,476,864
369,683,1423,1039
183,739,892,201
31,372,1320,536
462,774,424,1267
1153,747,1373,989
934,820,1056,354
1068,92,431,370
289,1114,700,762
573,545,1049,803
4,560,141,677
156,15,1380,872
407,745,550,1113
412,1204,1396,1156
897,518,14,1196
924,1403,291,328
1336,548,256,1082
1488,111,558,998
228,719,1150,68
194,1286,748,862
523,1362,635,708
43,66,465,207
561,848,1403,86
330,101,525,1191
602,308,698,651
792,80,1034,1167
1229,1082,1135,14
845,1350,1204,30
537,323,1260,107
267,385,1354,789
657,759,79,1230
1197,68,466,1241
877,1061,742,789
255,1494,882,1369
230,89,614,357
1430,166,417,475
312,593,29,84
782,749,779,129
1005,417,1047,581
989,486,1151,343
238,494,125,87
834,728,919,570
487,515,204,1443
1351,174,1415,1023
143,1331,425,669
1098,648,319,246
708,1026,315,930
254,196,573,53
1339,986,808,62
223,1459,128,280
1268,651,310,746
1387,1438,122,910
378,785,1381,481
681,469,926,257
14,552,758,92
573,239,788,1049
245,924,717,1222
1499,1244,1143,558
600,313,863,458
1167,771,1129,815
679,592,58,1198
131,273,985,719
142,1327,506,736
709,1258,557,720
12,683,557,577
598,839,1314,1195
1129,1120,564,662
1401,660,540,511
330,5,431,1014
576,391,1223,1181
839,1258,5,328
732,661,976,418
115,15,12,708
653,159,83,410
827,764,1173,1409
1318,36,1014,371
617,748,985,49
1340,1207,730,1473
1139,1411,380,558
587,963,521,548
891,293,381,936
432,335,1104,547
1069,410,535,144
607,1326,611,1083
698,716,1348,1063
1347,256,1436,177
949,1184,733,870
583,942,74,1185
204,1076,1120,859
818,22,1358,1337
459,1331,98,995
1270,1399,155,881
1253,1266,696,1497
413,395,377,1327
1252,198,418,879
220,1493,198,719
1304,487,1467,1241
1375,654,634,358
517,365,909,195
673,970,777,938
511,343,1410,789
1237,1417,309,854
725,65,609,1397
1114,1176,854,1103
47,1115,945,1014
166,341,1230,831
444,560,879,1213
457,590,380,879
743,1244,171,637
232,668,1027,1027
696,687,1345,533
1164,1199,970,1329
840,264,1162,924
211,258,1247,774
1272,893,884,891
30,214,114,604
777,990,1357,122
1201,650,1186,232
493,333,430,1268
455,615,420,1425
1222,1330,49,1265
685,862,837,31
516,1358,1198,695
1466,330,643,259
391,1199,890,301
849,682,591,851
1157,1136,1455,1158
1314,868,1017,1394
890,269,1109,670
572,594,1099,756
728,707,1017,1256
978,824,806,1053
115,1177,1314,1063
1257,492,1026,1232
1215,1226,1424,922
1390,1269,1258,117
466,813,873,1023
1423,1050,1090,645
750,988,1321,1185
382,428,134,1013
12,1253,977,809
1149,1221,279,671
80,235,1458,655
711,173,985,46
498,946,1422,1068
347,707,312,636
492,824,368,880
1333,1088,1450,1242
1151,1187,935,882
712,554,230,917
708,29,1414,748
355,19,797,318
508,1376,721,440
328,1119,1498,1172
1283,152,1499,156
1187,447,512,558
748,908,164,216
1342,1089,1313,1420
693,1397,506,390
1158,1246,180,794
1364,629,858,609
213,512,225,408
11,1214,1215,77
134,1257,201,1188
97,1034,440,1167
1133,255,626,456
1270,37,843,329
1045,854,1385,1094
1213,1005,1231,868
1435,265,674,162
1064,571,946,351
1418,995,1477,33
358,100,1217,25
470,1043,572,564
783,1495,1025,164
1477,981,1350,1276
1220,300,443,295
174,27,787,1137
942,1397,929,242
1350,783,991,6
1497,1353,1298,454
644,1048,1292,250
455,785,233,1132
1245,441,1257,641
1467,1125,1373,648
1008,234,953,968
842,824,1169,1011
1168,824,701,487
350,643,627,743
630,1398,657,1442
1480,818,973,19
253,203,1381,926
869,1390,1201,1049
1388,1138,197,1462
273,1412,1291,1042
280,30,1263,48
312,1494,866,470
1145,1079,947,745
1171,716,1447,1375
749,255,891,357
602,36,937,1413
1113,902,500,1141
763,1115,1086,789
1445,1011,1488,1340
653,1498,903,548
1465,999,424,1266
715,685,604,1035
1274,238,369,558
1117,213,1303,1223
1266,1250,641,964
1120,940,1176,270
571,1225,841,1323
892,1040,718,126
41,42,109,227
1247,1217,1172,679
682,443,87,982
714,525,1182,894
1303,154,704,925
1410,1310,100,715
181,969,842,506
1429,1108,240,1238
431,741,568,391
1326,471,498,590
869,1205,803,1272
568,1100,585,1294
79,222,363,1399
323,740,1177,69
1416,637,1277,669
450,186,1349,582
634,1348,373,1197
116,339,1052,897
690,1238,236,1117
541,1217,663,1385
1399,169,1217,560
448,1417,1142,17
542,1396,214,445
919,186,1403,1436
580,11,358,1111
559,211,292,1280
550,118,1177,717
200,616,776,1040
234,27,633,1045
348,356,876,943
69,326,210,1344
279,470,143,187
5,835,382,869
1181,643,430,612
1402,1095,1002,173
952,1495,1387,1152
190,1080,64,963
1490,1418,899,517
364,460,348,687
1006,659,1339,1391
1360,246,1085,1481
1018,580,777,858
793,62,1367,66
40,1326,215,13
280,783,86,187
984,431,1433,437
1476,423,867,794
1108,713,827,1017
1459,1446,1379,658
638,129,414,1042
1476,51,774,963
317,15,1086,547
524,182,696,238
825,1225,1246,292
409,67,406,250
1389,740,831,1451
383,352,1158,26
1086,474,795,465
1114,437,522,47
133,1318,271,243
366,293,297,943
1333,758,922,523
285,778,664,1126
1064,1005,276,87
506,39,1308,285
1156,631,267,881
839,576,118,1434
868,1323,726,652
888,1386,1200,545
223,333,610,1092
504,1176,292,321
845,748,646,953
412,772,177,66
197,241,219,1087
176,924,601,626
608,1372,353,508
3,241,183,561
83,102,75,765
667,214,473,1029
360,897,1269,757
1292,1347,1349,1225
104,164,950,573
419,50,78,378
1185,1017,755,229
379,1474,893,74
657,103,1061,1070
349,455,812,744
565,473,1407,375
77,828,1487,621
548,1195,1107,1058
786,49,878,1049
1288,1255,185,1016
582,1480,286,1012
198,922,67,345
1401,64,636,1441
230,1335,275,192
520,1055,1487,213
658,1318,891,1265
261,127,1088,1059
269,554,471,748
131,1316,1096,844
1257,928,1082,900
456,1276,737,253
76,1274,992,582
112,627,801,221
1371,1249,644,1432
1098,177,799,911
64,501,513,570
567,1476,955,1039
901,419,722,1397
265,1467,1047,462
39,60,1291,339
900,504,1112,974
238,458,1250,1258
1355,1107,704,677
344,648,1328,1401
985,1328,451,413
256,181,1321,1361
1323,991,781,397
1347,972,710,374
715,671,1133,424
1069,661,424,781
1012,1067,1241,130
1421,1038,184,754
462,654,500,926
301,834,165,1175
1188,1145,356,387
1469,1097,984,1152
886,318,849,545
659,38,569,1442
237,320,1219,118
912,1233,626,42
1353,1061,1339,20
1085,424,1213,714
994,1049,439,382
1028,582,1047,113
1113,334,684,496
1231,1175,1087,654
138,866,1219,1230
949,835,1307,1204
1306,146,449,289
436,807,838,1228
1072,107,517,836
890,796,1165,745
248,992,554,1478
987,1432,689,1059
1287,503,945,649
489,619,528,181
1496,58,487,844
128,597,1433,1477
1040,1198,1150,1404
601,841,1159,749
1002,465,731,733
914,779,858,708
180,300,482,1352
563,433,1053,1206
138,653,87,1089
742,504,395,910
306,1473,1428,1378
715,727,251,855
814,193,1437,403
69,1004,703,61
713,499,188,87
1015,13,551,987
1039,689,1281,1051
915,957,11,896
196,668,989,722
935,1007,1450,1080
379,1268,1450,15
1033,1436,396,645
1267,953,121,385
368,275,464,51
50,1387,814,731
1396,334,1384,716
435,1056,624,513
574,1286,1087,1092
904,756,340,575
754,1033,754,281
705,1183,49,1365
426,1190,601,409
127,24,933,536
1001,1102,1448,502
553,794,1249,530
1110,518,1121,638
1409,1152,991,956
1423,1457,960,1278
1292,760,321,481
1067,123,414,64
1435,818,438,886
282,577,690,287
639,97,1361,270
679,29,1061,384
921,1164,449,317
242,1058,293,58
934,923,134,1301
1369,1226,969,1491
766,668,207,1461
343,276,139,53
439,1379,428,815
794,92,915,1363
834,1,866,204
810,250,404,1202
499,1457,318,749
928,683,457,1305
318,1217,436,5
426,454,317,1183
612,378,846,701
696,921,597,98
546,1467,12,1191
51,525,769,612
1465,771,1344,397
1310,1287,1018,435
785,1456,296,93
946,1303,634,829
201,1493,1445,358
1070,491,1266,358
807,707,1337,1255
965,564,727,848
1219,627,1085,1177
1334,7,336,1233
717,886,935,46
119,1151,128,568
469,1244,1339,1115
864,1043,407,1027
215,59,711,849
162,36,21,370
1246,971,1186,718
951,1199,385,1241
297,1484,761,981
1254,508,36,539
1411,1456,1073,376
561,80,232,356
484,814,803,943
477,832,62,1277
721,539,304,1215
666,982,697,10
188,1024,471,869
1388,854,1065,1276
297,341,117,548
856,1262,774,1104
168,83,1434,883
53,254,317,228
309,71,1437,851
147,357,665,424
1088,1050,229,353
630,1152,825,1151
842,653,1363,908
140,923,1290,1337
173,98,335,637
219,55,445,107
692,327,631,156
877,515,362,301
199,29,627,1007
222,162,532,855
1109,571,427,1222
136,530,199,1249
128,1052,156,825
104,82,1146,341
1468,382,1257,860
507,832,468,833
365,1302,1231,751
1428,272,762,1284
1296,441,1058,1012
884,907,767,444
411,1463,1448,1353
475,10,394,146
262,91,1010,14
1166,980,1356,776
115,761,316,534
1174,683,1214,749
1173,1419,557,500
490,952,650,1182
714,633,65,1034
440,686,602,444
1408,1406,1428,244
595,1109,1325,156
361,1238,1180,248
401,594,1259,425
1368,662,360,31
250,801,1454,555
404,1469,1295,764
965,1132,567,451
409,837,807,891
962,549,327,947
334,1497,831,1473
205,1468,774,1218
378,1080,639,641
989,430,1147,77
1179,800,577,1159
1340,1447,382,975
785,1077,236,383
862,1437,841,1405
592,255,1141,550
280,1432,1126,782
1288,678,702,946
522,689,912,706
1435,71,251,825
116,117,333,133
791,1360,335,1482
308,600,549,418
546,537,926,540
606,371,1038,650
1398,283,551,220
1207,596,1101,514
1282,377,541,1464
685,1370,471,39
23,661,1029,1316
103,516,553,919
1453,1193,359,1253
15,1232,398,14
703,1316,212,244
1128,258,180,1321
1122,1253,1180,175
680,1308,694,300
682,1450,967,1129
2,311,1097,721
1048,78,678,635
365,1374,172,375
948,350,623,338
401,574,1349,1259
1026,374,198,1365
529,125,190,100
1062,397,270,1054
20,641,1168,654
1149,935,111,184
796,831,249,349
392,1188,1304,1165
1057,1488,581,771
227,1419,1017,849
177,735,967,942
382,1015,1128,1265
1228,536,490,0
393,70,448,462
382,1283,1352,659
883,1097,1231,1359
1103,978,80,397
311,941,1477,1426
1067,52,716,988
113,34,1022,249
70,973,343,1338
567,1139,1141,253
34,899,336,1122
1119,2,772,743
135,693,680,585
449,439,433,426
381,290,138,266
249,119,158,653
504,724,947,472
890,995,516,1389
1028,505,266,167
323,1127,1078,1232
1485,1118,1114,995
997,154,363,1441
508,398,1376,594
248,668,909,973
1117,1313,1275,213
331,557,1455,1463
242,1363,230,1050
1389,167,1150,839
1069,370,945,1403
672,852,982,438
1188,1280,1267,1288
515,527,548,1028
657,1394,1243,514
52,906,1301,1486
942,567,845,973
741,255,128,1326
756,1163,1028,1174
1393,160,691,861
660,1060,1090,664
1407,574,48,831
691,144,1359,1137
625,1097,978,480
345,1006,736,153
863,14,414,503
686,766,1006,1187
886,896,594,1165
434,235,1156,877
1132,656,359,395
1267,1088,1169,594
1384,1289,498,840
182,614,1386,912
238,826,1258,825
366,537,20,1091
915,871,1070,136
1059,349,1120,1309
47,1183,1260,434
457,983,432,927
1434,1480,12,123
1367,659,754,392
1390,1011,5,1138
1135,498,781,1170
1125,817,238,915
362,335,1371,334
81,98,624,1288
1370,1262,841,677
628,347,837,442
446,1079,914,440
5,233,1197,992
220,343,1272,246
1270,192,1004,322
1420,1475,1447,930
707,1303,596,476
1465,1332,869,169
281,762,507,1106
728,97,1034,9
32,1168,892,913
949,455,1330,383
62,263,797,1438
356,624,843,1391
401,966,777,478
96,470,1468,1398
1248,655,813,1476
444,1228,495,247
64,736,779,583
1244,1336,612,370
1447,1348,894,1474
1009,963,791,44
494,960,1064,1240
825,823,947,1450
713,1137,989,87
1306,342,128,982
813,248,1059,907
355,21,1112,1370
434,1370,907,413
1013,1062,728,1162
584,951,345,597
1202,428,185,1143
208,1368,693,1204
202,974,667,1289
120,557,1474,1452
362,748,1216,261
1490,573,867,567
882,669,699,1093
755,1090,175,1108
803,477,1227,324
1320,829,212,902
1336,1449,1279,120
647,706,972,927
801,173,1198,1295
1140,1172,1165,328
808,1015,1261,252
167,213,711,110
519,259,728,849
959,809,440,1154
17,1188,421,343
938,885,119,1176
361,1367,572,445
587,965,738,652
